num_tokens,time_stamp
1,1773747336592
1,1773747336614
2,1773747336614
1,1773747336614
1,1773747336616
1,1773747336623
1,1773747336630
1,1773747336634
1,1773747336635
1,1773747336637
1,1773747336638
1,1773747336659
1,1773747336662
2,1773747336664
1,1773747336665
2,1773747336682
1,1773747336682
1,1773747336687
1,1773747336694
1,1773747336713
2,1773747336714
1,1773747336716
1,1773747336725
1,1773747336735
1,1773747336737
2,1773747336738
1,1773747336739
1,1773747336739
1,1773747336743
1,1773747336753
2,1773747336772
1,1773747336772
1,1773747336780
1,1773747336782
1,1773747336784
1,1773747336784
1,1773747336784
2,1773747336786
1,1773747336795
1,1773747336825
1,1773747336830
1,1773747336832
1,1773747336836
1,1773747336837
1,1773747336839
2,1773747336839
1,1773747336839
2,1773747336840
1,1773747336856
1,1773747336858
1,1773747336858
1,1773747336873
1,1773747336891
1,1773747336892
2,1773747336893
1,1773747336895
2,1773747336895
2,1773747336896
1,1773747336897
1,1773747336914
1,1773747336920
1,1773747336924
1,1773747336925
1,1773747336940
1,1773747336946
1,1773747336947
1,1773747336949
1,1773747336953
3,1773747336953
1,1773747336957
1,1773747336963
1,1773747336967
1,1773747336992
1,1773747336993
1,1773747336997
1,1773747337000
1,1773747337001
2,1773747337006
1,1773747337008
1,1773747337014
1,1773747337021
2,1773747337025
1,1773747337027
1,1773747337028
1,1773747337060
1,1773747337060
1,1773747337062
2,1773747337067
1,1773747337069
1,1773747337073
1,1773747337079
1,1773747337082
1,1773747337082
2,1773747337091
1,1773747337103
1,1773747337121
1,1773747337127
1,1773747337127
1,1773747337129
1,1773747337130
1,1773747337130
1,1773747337131
1,1773747337132
1,1773747337132
2,1773747337133
1,1773747337150
1,1773747337180
1,1773747337183
1,1773747337184
1,1773747337185
1,1773747337185
1,1773747337185
1,1773747337186
3,1773747337186
1,1773747337186
1,1773747337187
2,1773747337229
1,1773747337233
3,1773747337238
1,1773747337239
1,1773747337239
1,1773747337239
1,1773747337240
1,1773747337240
1,1773747337241
1,1773747337242
1,1773747337244
1,1773747337274
1,1773747337275
1,1773747337286
1,1773747337289
1,1773747337289
1,1773747337291
2,1773747337291
1,1773747337292
1,1773747337293
1,1773747337295
1,1773747337296
2,1773747337296
1,1773747337342
1,1773747337344
1,1773747337346
1,1773747337346
1,1773747337347
1,1773747337347
2,1773747337347
6,1773747337347
1,1773747337348
1,1773747337358
1,1773747337398
1,1773747337403
2,1773747337403
1,1773747337403
5,1773747337403
1,1773747337404
1,1773747337404
2,1773747337406
1,1773747337406
1,1773747337407
1,1773747337437
1,1773747337451
2,1773747337456
1,1773747337456
1,1773747337456
1,1773747337457
1,1773747337457
1,1773747337457
2,1773747337457
1,1773747337457
1,1773747337457
2,1773747337458
1,1773747337459
2,1773747337460
1,1773747337491
1,1773747337503
2,1773747337510
5,1773747337511
1,1773747337511
1,1773747337511
1,1773747337512
1,1773747337512
1,1773747337513
2,1773747337514
2,1773747337515
2,1773747337515
1,1773747337557
2,1773747337568
1,1773747337568
1,1773747337569
2,1773747337569
2,1773747337570
1,1773747337570
1,1773747337570
1,1773747337571
2,1773747337572
2,1773747337573
1,1773747337573
1,1773747337574
2,1773747337622
1,1773747337622
2,1773747337623
1,1773747337623
1,1773747337624
2,1773747337625
1,1773747337625
2,1773747337626
2,1773747337659
1,1773747337660
1,1773747337661
1,1773747337673
1,1773747337674
1,1773747337675
1,1773747337676
1,1773747337676
1,1773747337677
1,1773747337677
1,1773747337680
1,1773747337680
2,1773747337680
1,1773747337686
1,1773747337687
2,1773747337723
3,1773747337724
1,1773747337725
1,1773747337741
1,1773747337742
1,1773747337748
1,1773747337748
1,1773747337750
2,1773747337751
1,1773747337751
1,1773747337780
1,1773747337780
1,1773747337781
1,1773747337782
1,1773747337784
1,1773747337787
1,1773747337788
1,1773747337804
1,1773747337816
1,1773747337817
1,1773747337817
1,1773747337817
1,1773747337817
2,1773747337819
1,1773747337834
1,1773747337847
2,1773747337851
1,1773747337853
2,1773747337865
2,1773747337869
1,1773747337870
1,1773747337870
1,1773747337871
1,1773747337873
1,1773747337874
2,1773747337876
1,1773747337885
1,1773747337909
2,1773747337917
1,1773747337918
1,1773747337920
2,1773747337928
1,1773747337929
1,1773747337930
2,1773747337931
2,1773747337940
1,1773747337941
1,1773747337943
1,1773747337947
1,1773747337949
1,1773747337951
1,1773747337971
1,1773747337977
2,1773747337990
3,1773747337994
2,1773747337994
1,1773747337995
1,1773747337995
1,1773747338002
1,1773747338002
1,1773747338021
2,1773747338025
5,1773747338026
1,1773747338026
1,1773747338028
1,1773747338029
4,1773747338029
1,1773747338087
2,1773747338088
1,1773747338088
5,1773747338088
2,1773747338089
1,1773747338089
2,1773747338089
1,1773747338090
1,1773747338091
1,1773747338091
2,1773747338092
1,1773747338092
1,1773747338093
1,1773747338095
1,1773747338146
1,1773747338146
3,1773747338147
1,1773747338147
5,1773747338147
2,1773747338147
2,1773747338147
1,1773747338148
1,1773747338149
1,1773747338149
1,1773747338149
2,1773747338149
2,1773747338149
1,1773747338201
2,1773747338207
5,1773747338208
3,1773747338208
3,1773747338208
1,1773747338208
1,1773747338208
1,1773747338208
1,1773747338208
2,1773747338209
1,1773747338209
2,1773747338209
5,1773747338209
2,1773747338267
1,1773747338268
1,1773747338268
3,1773747338268
1,1773747338268
4,1773747338268
1,1773747338268
1,1773747338268
4,1773747338268
2,1773747338269
2,1773747338269
2,1773747338270
1,1773747338270
3,1773747338272
1,1773747338272
4,1773747338332
1,1773747338332
7,1773747338332
2,1773747338332
2,1773747338332
4,1773747338332
1,1773747338333
1,1773747338333
1,1773747338333
1,1773747338334
1,1773747338336
1,1773747338336
6,1773747338337
1,1773747338338
2,1773747338396
4,1773747338396
1,1773747338397
1,1773747338397
1,1773747338397
2,1773747338397
1,1773747338398
2,1773747338398
2,1773747338399
1,1773747338399
2,1773747338399
2,1773747338400
5,1773747338400
7,1773747338456
8,1773747338456
4,1773747338456
1,1773747338456
2,1773747338456
1,1773747338456
2,1773747338457
1,1773747338457
2,1773747338457
2,1773747338458
5,1773747338458
1,1773747338459
4,1773747338518
1,1773747338519
11,1773747338519
2,1773747338519
5,1773747338519
4,1773747338520
1,1773747338520
1,1773747338520
1,1773747338520
1,1773747338520
1,1773747338521
3,1773747338521
1,1773747338523
1,1773747338582
2,1773747338582
2,1773747338582
1,1773747338583
1,1773747338583
4,1773747338583
2,1773747338584
1,1773747338584
2,1773747338584
7,1773747338584
10,1773747338584
2,1773747338584
1,1773747338585
1,1773747338585
2,1773747338586
3,1773747338644
2,1773747338645
5,1773747338645
1,1773747338645
1,1773747338645
6,1773747338645
1,1773747338645
4,1773747338645
2,1773747338646
6,1773747338646
2,1773747338646
2,1773747338647
2,1773747338648
3,1773747338709
3,1773747338710
4,1773747338711
1,1773747338712
1,1773747338712
2,1773747338712
5,1773747338713
3,1773747338713
1,1773747338713
2,1773747338714
1,1773747338714
1,1773747338714
1,1773747338716
2,1773747338772
3,1773747338773
8,1773747338773
2,1773747338774
12,1773747338774
1,1773747338774
3,1773747338774
1,1773747338775
2,1773747338776
1,1773747338777
4,1773747338835
2,1773747338835
4,1773747338835
4,1773747338835
7,1773747338836
3,1773747338836
1,1773747338836
4,1773747338836
2,1773747338836
3,1773747338836
1,1773747338837
1,1773747338837
1,1773747338838
3,1773747338838
1,1773747338839
1,1773747338898
4,1773747338898
2,1773747338898
8,1773747338899
8,1773747338899
1,1773747338899
5,1773747338899
5,1773747338899
1,1773747338900
2,1773747338900
2,1773747338900
2,1773747338901
1,1773747338958
2,1773747338961
3,1773747338961
1,1773747338961
2,1773747338961
3,1773747338961
1,1773747338961
3,1773747338961
1,1773747338961
9,1773747338961
1,1773747338962
6,1773747338962
2,1773747338963
2,1773747338963
3,1773747339019
1,1773747339020
1,1773747339021
2,1773747339021
3,1773747339022
1,1773747339022
2,1773747339022
2,1773747339022
4,1773747339022
2,1773747339022
2,1773747339023
1,1773747339024
1,1773747339025
3,1773747339027
1,1773747339028
2,1773747339055
2,1773747339081
1,1773747339081
6,1773747339081
5,1773747339081
5,1773747339081
1,1773747339082
1,1773747339082
3,1773747339082
1,1773747339082
2,1773747339082
2,1773747339082
1,1773747339082
2,1773747339083
3,1773747339143
4,1773747339143
1,1773747339143
3,1773747339144
3,1773747339144
1,1773747339144
5,1773747339145
3,1773747339145
4,1773747339145
3,1773747339145
1,1773747339145
3,1773747339145
2,1773747339146
1,1773747339146
1,1773747339146
1,1773747339147
7,1773747339210
4,1773747339210
3,1773747339211
2,1773747339211
2,1773747339211
2,1773747339211
1,1773747339211
1,1773747339211
2,1773747339212
2,1773747339212
4,1773747339213
2,1773747339213
2,1773747339213
1,1773747339213
1,1773747339214
1,1773747339215
1,1773747339215
1,1773747339274
4,1773747339274
1,1773747339274
3,1773747339275
1,1773747339275
3,1773747339275
2,1773747339275
1,1773747339275
3,1773747339276
3,1773747339276
8,1773747339276
1,1773747339276
1,1773747339277
2,1773747339277
1,1773747339277
3,1773747339277
2,1773747339336
6,1773747339337
3,1773747339338
1,1773747339338
5,1773747339338
1,1773747339338
5,1773747339338
3,1773747339338
4,1773747339339
4,1773747339340
5,1773747339340
2,1773747339341
5,1773747339399
2,1773747339399
2,1773747339399
10,1773747339400
6,1773747339400
1,1773747339400
4,1773747339400
2,1773747339400
6,1773747339400
1,1773747339401
2,1773747339401
2,1773747339401
2,1773747339462
3,1773747339462
7,1773747339463
5,1773747339464
3,1773747339464
1,1773747339464
4,1773747339464
9,1773747339465
1,1773747339465
1,1773747339466
5,1773747339466
2,1773747339526
3,1773747339527
3,1773747339529
3,1773747339530
7,1773747339530
9,1773747339530
1,1773747339530
1,1773747339531
1,1773747339531
3,1773747339532
4,1773747339533
1,1773747339587
4,1773747339596
3,1773747339596
1,1773747339596
2,1773747339597
1,1773747339597
3,1773747339597
1,1773747339597
2,1773747339597
1,1773747339597
7,1773747339598
7,1773747339598
4,1773747339598
1,1773747339599
3,1773747339599
3,1773747339657
1,1773747339657
4,1773747339658
5,1773747339658
1,1773747339659
1,1773747339659
5,1773747339659
2,1773747339660
4,1773747339660
5,1773747339660
4,1773747339661
3,1773747339661
8,1773747339723
2,1773747339723
4,1773747339724
5,1773747339724
7,1773747339724
1,1773747339724
2,1773747339724
1,1773747339725
5,1773747339725
5,1773747339725
2,1773747339726
1,1773747339726
10,1773747339786
4,1773747339786
1,1773747339787
1,1773747339787
3,1773747339787
7,1773747339787
3,1773747339787
5,1773747339788
3,1773747339788
1,1773747339790
1,1773747339790
5,1773747339790
2,1773747339790
1,1773747339849
9,1773747339850
3,1773747339850
2,1773747339850
5,1773747339850
1,1773747339850
3,1773747339850
3,1773747339850
1,1773747339850
9,1773747339851
1,1773747339851
2,1773747339853
5,1773747339853
1,1773747339853
5,1773747339917
1,1773747339918
4,1773747339918
6,1773747339918
3,1773747339919
3,1773747339919
4,1773747339919
1,1773747339919
1,1773747339919
3,1773747339919
3,1773747339920
6,1773747339920
1,1773747339921
4,1773747339981
5,1773747339981
2,1773747339981
5,1773747339982
1,1773747339982
7,1773747339982
4,1773747339982
1,1773747339983
2,1773747339983
1,1773747339983
4,1773747339984
5,1773747339984
1,1773747339984
6,1773747340046
2,1773747340046
1,1773747340046
3,1773747340046
1,1773747340047
6,1773747340047
7,1773747340047
6,1773747340047
1,1773747340047
1,1773747340047
1,1773747340047
8,1773747340048
1,1773747340048
1,1773747340049
4,1773747340049
1,1773747340093
5,1773747340113
2,1773747340113
6,1773747340114
9,1773747340114
3,1773747340114
6,1773747340114
2,1773747340114
2,1773747340116
4,1773747340116
3,1773747340116
1,1773747340117
1,1773747340117
1,1773747340117
3,1773747340122
1,1773747340153
2,1773747340182
2,1773747340183
1,1773747340183
2,1773747340183
2,1773747340183
10,1773747340183
1,1773747340184
8,1773747340184
1,1773747340184
3,1773747340184
4,1773747340185
3,1773747340187
1,1773747340188
2,1773747340190
8,1773747340252
2,1773747340252
3,1773747340252
3,1773747340252
8,1773747340252
1,1773747340253
3,1773747340253
1,1773747340253
3,1773747340253
4,1773747340254
5,1773747340254
5,1773747340254
7,1773747340317
3,1773747340318
7,1773747340318
2,1773747340319
1,1773747340319
3,1773747340319
8,1773747340319
4,1773747340319
7,1773747340320
1,1773747340320
1,1773747340320
1,1773747340320
2,1773747340322
1,1773747340323
2,1773747340386
3,1773747340386
3,1773747340387
5,1773747340388
4,1773747340389
3,1773747340389
4,1773747340389
3,1773747340390
3,1773747340390
1,1773747340391
2,1773747340391
2,1773747340391
4,1773747340391
2,1773747340391
2,1773747340398
1,1773747340428
2,1773747340452
3,1773747340453
1,1773747340453
6,1773747340453
3,1773747340453
1,1773747340454
10,1773747340454
10,1773747340454
3,1773747340454
3,1773747340454
1,1773747340455
1,1773747340455
1,1773747340515
10,1773747340516
9,1773747340516
8,1773747340516
4,1773747340516
2,1773747340516
2,1773747340516
1,1773747340517
5,1773747340517
1,1773747340517
1,1773747340517
2,1773747340518
2,1773747340518
5,1773747340581
1,1773747340582
10,1773747340583
1,1773747340583
10,1773747340583
2,1773747340583
3,1773747340583
5,1773747340584
1,1773747340584
4,1773747340584
2,1773747340584
1,1773747340584
1,1773747340585
3,1773747340648
6,1773747340648
1,1773747340648
1,1773747340648
2,1773747340648
3,1773747340648
3,1773747340648
3,1773747340648
5,1773747340648
5,1773747340648
1,1773747340649
1,1773747340649
1,1773747340649
1,1773747340650
3,1773747340650
3,1773747340651
5,1773747340651
1,1773747340652
1,1773747340652
2,1773747340716
5,1773747340717
4,1773747340717
11,1773747340717
8,1773747340717
3,1773747340718
3,1773747340718
4,1773747340718
4,1773747340718
1,1773747340718
3,1773747340718
2,1773747340718
10,1773747340781
2,1773747340782
10,1773747340782
4,1773747340782
1,1773747340782
3,1773747340782
4,1773747340782
1,1773747340783
1,1773747340783
6,1773747340784
7,1773747340784
1,1773747340784
6,1773747340848
5,1773747340848
11,1773747340849
10,1773747340849
4,1773747340849
5,1773747340849
1,1773747340849
3,1773747340849
2,1773747340850
3,1773747340850
3,1773747340910
3,1773747340910
6,1773747340911
1,1773747340911
7,1773747340911
6,1773747340912
12,1773747340912
3,1773747340912
4,1773747340913
2,1773747340913
1,1773747340913
2,1773747340914
5,1773747340978
7,1773747340979
6,1773747340979
4,1773747340980
5,1773747340980
5,1773747340980
2,1773747340980
2,1773747340981
1,1773747340981
2,1773747340981
1,1773747340981
2,1773747340983
2,1773747340983
2,1773747340983
3,1773747340984
7,1773747341050
3,1773747341051
8,1773747341051
4,1773747341051
4,1773747341051
2,1773747341051
2,1773747341051
1,1773747341052
3,1773747341052
1,1773747341052
4,1773747341052
5,1773747341052
1,1773747341053
2,1773747341053
1,1773747341053
1,1773747341055
3,1773747341118
3,1773747341118
9,1773747341119
1,1773747341119
4,1773747341119
6,1773747341119
2,1773747341119
2,1773747341119
2,1773747341120
1,1773747341120
2,1773747341120
1,1773747341120
1,1773747341120
1,1773747341120
2,1773747341120
7,1773747341120
2,1773747341121
4,1773747341185
3,1773747341185
1,1773747341186
6,1773747341186
3,1773747341186
6,1773747341186
4,1773747341187
2,1773747341187
2,1773747341188
3,1773747341188
2,1773747341188
4,1773747341188
5,1773747341188
2,1773747341188
3,1773747341189
3,1773747341253
6,1773747341253
3,1773747341253
4,1773747341253
5,1773747341254
8,1773747341254
1,1773747341254
4,1773747341255
1,1773747341255
4,1773747341255
5,1773747341255
1,1773747341256
2,1773747341256
1,1773747341261
1,1773747341273
1,1773747341300
3,1773747341321
2,1773747341322
1,1773747341322
7,1773747341322
3,1773747341322
1,1773747341322
3,1773747341323
3,1773747341323
9,1773747341323
5,1773747341323
1,1773747341324
2,1773747341324
2,1773747341324
2,1773747341325
2,1773747341325
2,1773747341394
7,1773747341394
7,1773747341394
4,1773747341394
4,1773747341395
1,1773747341395
13,1773747341395
1,1773747341395
1,1773747341395
1,1773747341395
3,1773747341395
1,1773747341395
1,1773747341396
2,1773747341396
3,1773747341466
3,1773747341466
6,1773747341467
2,1773747341467
4,1773747341467
2,1773747341467
2,1773747341467
1,1773747341467
2,1773747341467
2,1773747341468
2,1773747341468
6,1773747341468
3,1773747341468
3,1773747341470
3,1773747341470
1,1773747341470
1,1773747341532
1,1773747341532
3,1773747341533
1,1773747341533
7,1773747341533
11,1773747341533
2,1773747341533
3,1773747341533
1,1773747341533
4,1773747341533
1,1773747341534
2,1773747341534
3,1773747341535
2,1773747341535
3,1773747341535
1,1773747341535
5,1773747341597
2,1773747341598
8,1773747341598
14,1773747341598
5,1773747341598
3,1773747341599
2,1773747341599
3,1773747341599
1,1773747341599
2,1773747341600
3,1773747341600
1,1773747341602
4,1773747341662
3,1773747341662
1,1773747341662
2,1773747341663
3,1773747341663
3,1773747341663
8,1773747341663
9,1773747341663
9,1773747341663
1,1773747341663
2,1773747341664
1,1773747341665
7,1773747341728
4,1773747341728
1,1773747341728
3,1773747341728
4,1773747341728
1,1773747341729
6,1773747341729
10,1773747341729
1,1773747341729
1,1773747341729
5,1773747341729
1,1773747341730
2,1773747341730
2,1773747341730
2,1773747341730
3,1773747341792
1,1773747341792
7,1773747341792
12,1773747341793
3,1773747341793
2,1773747341793
4,1773747341793
2,1773747341793
5,1773747341794
1,1773747341794
5,1773747341795
1,1773747341796
6,1773747341857
5,1773747341858
3,1773747341858
1,1773747341858
2,1773747341859
7,1773747341859
2,1773747341859
2,1773747341859
6,1773747341859
2,1773747341859
6,1773747341859
1,1773747341860
3,1773747341861
2,1773747341861
1,1773747341865
4,1773747341924
3,1773747341925
3,1773747341925
3,1773747341926
3,1773747341926
1,1773747341926
3,1773747341926
9,1773747341926
1,1773747341927
3,1773747341928
2,1773747341928
8,1773747341928
4,1773747341928
1,1773747341928
6,1773747341988
7,1773747341988
4,1773747341989
4,1773747341989
16,1773747341989
1,1773747341989
2,1773747341989
3,1773747341990
2,1773747341990
3,1773747341991
2,1773747341991
6,1773747342049
6,1773747342050
2,1773747342050
7,1773747342050
4,1773747342050
5,1773747342051
1,1773747342051
7,1773747342051
2,1773747342051
1,1773747342052
1,1773747342052
1,1773747342052
1,1773747342053
2,1773747342053
2,1773747342053
4,1773747342114
1,1773747342114
1,1773747342115
8,1773747342116
1,1773747342116
1,1773747342116
1,1773747342117
4,1773747342117
6,1773747342117
7,1773747342117
1,1773747342117
2,1773747342118
5,1773747342118
1,1773747342119
1,1773747342119
1,1773747342143
1,1773747342175
3,1773747342181
3,1773747342182
4,1773747342183
5,1773747342183
2,1773747342183
4,1773747342183
2,1773747342184
2,1773747342184
3,1773747342184
7,1773747342184
2,1773747342184
1,1773747342184
5,1773747342185
2,1773747342185
1,1773747342186
5,1773747342248
6,1773747342249
1,1773747342249
4,1773747342249
8,1773747342250
2,1773747342250
2,1773747342251
5,1773747342252
7,1773747342252
1,1773747342252
3,1773747342252
1,1773747342254
1,1773747342258
1,1773747342261
2,1773747342313
1,1773747342315
3,1773747342315
6,1773747342315
3,1773747342315
3,1773747342316
1,1773747342316
3,1773747342316
4,1773747342316
3,1773747342316
5,1773747342316
4,1773747342317
3,1773747342317
1,1773747342317
1,1773747342318
1,1773747342318
1,1773747342319
1,1773747342322
3,1773747342381
3,1773747342382
10,1773747342382
4,1773747342382
4,1773747342382
1,1773747342383
2,1773747342383
3,1773747342383
1,1773747342383
2,1773747342383
3,1773747342383
1,1773747342384
3,1773747342384
2,1773747342385
1,1773747342385
1,1773747342385
2,1773747342386
1,1773747342430
3,1773747342446
1,1773747342447
1,1773747342447
2,1773747342447
3,1773747342447
4,1773747342447
1,1773747342447
7,1773747342448
1,1773747342448
3,1773747342448
10,1773747342448
2,1773747342449
1,1773747342449
1,1773747342449
1,1773747342449
1,1773747342450
1,1773747342452
3,1773747342509
2,1773747342510
2,1773747342511
2,1773747342511
4,1773747342511
1,1773747342512
2,1773747342512
1,1773747342512
1,1773747342512
1,1773747342512
6,1773747342512
4,1773747342512
2,1773747342512
13,1773747342512
1,1773747342513
2,1773747342514
2,1773747342514
3,1773747342576
3,1773747342576
3,1773747342577
9,1773747342577
2,1773747342577
2,1773747342577
4,1773747342577
6,1773747342577
1,1773747342578
5,1773747342578
4,1773747342578
2,1773747342578
1,1773747342579
1,1773747342579
2,1773747342579
1,1773747342579
4,1773747342640
1,1773747342640
1,1773747342641
1,1773747342641
1,1773747342641
8,1773747342642
1,1773747342642
1,1773747342643
9,1773747342643
3,1773747342643
1,1773747342643
5,1773747342644
1,1773747342644
2,1773747342644
1,1773747342645
1,1773747342645
2,1773747342645
1,1773747342645
2,1773747342645
1,1773747342647
2,1773747342647
6,1773747342708
3,1773747342708
2,1773747342708
8,1773747342709
11,1773747342709
1,1773747342710
2,1773747342710
1,1773747342710
2,1773747342710
2,1773747342710
2,1773747342710
3,1773747342710
2,1773747342711
1,1773747342712
2,1773747342772
4,1773747342773
6,1773747342773
5,1773747342774
3,1773747342774
11,1773747342774
2,1773747342774
1,1773747342774
2,1773747342774
2,1773747342775
3,1773747342775
3,1773747342775
2,1773747342775
2,1773747342834
2,1773747342834
3,1773747342835
4,1773747342835
7,1773747342836
1,1773747342836
5,1773747342836
1,1773747342836
1,1773747342836
5,1773747342836
4,1773747342836
1,1773747342836
2,1773747342836
1,1773747342837
2,1773747342837
1,1773747342837
3,1773747342837
2,1773747342838
2,1773747342839
1,1773747342840
4,1773747342900
3,1773747342900
10,1773747342901
1,1773747342901
1,1773747342901
9,1773747342901
3,1773747342901
1,1773747342902
3,1773747342902
1,1773747342902
3,1773747342902
1,1773747342902
1,1773747342902
1,1773747342902
2,1773747342903
4,1773747342903
2,1773747342903
6,1773747342966
6,1773747342966
6,1773747342966
2,1773747342967
7,1773747342967
6,1773747342967
3,1773747342967
2,1773747342967
7,1773747342967
2,1773747342967
2,1773747342968
5,1773747343027
8,1773747343027
1,1773747343027
1,1773747343028
2,1773747343028
17,1773747343028
8,1773747343029
5,1773747343029
2,1773747343030
1,1773747343035
4,1773747343091
1,1773747343091
3,1773747343091
7,1773747343091
6,1773747343091
2,1773747343092
13,1773747343092
1,1773747343093
4,1773747343093
2,1773747343093
3,1773747343094
1,1773747343094
1,1773747343094
2,1773747343160
1,1773747343160
4,1773747343161
9,1773747343162
1,1773747343163
5,1773747343163
2,1773747343163
3,1773747343163
2,1773747343163
2,1773747343164
2,1773747343164
4,1773747343164
2,1773747343165
1,1773747343166
1,1773747343167
1,1773747343182
1,1773747343225
3,1773747343226
4,1773747343226
6,1773747343227
1,1773747343227
3,1773747343227
4,1773747343227
7,1773747343227
1,1773747343228
10,1773747343228
3,1773747343228
1,1773747343228
2,1773747343228
1,1773747343229
2,1773747343230
6,1773747343289
3,1773747343290
4,1773747343290
5,1773747343290
4,1773747343290
3,1773747343290
3,1773747343290
4,1773747343291
1,1773747343291
2,1773747343291
1,1773747343291
1,1773747343292
1,1773747343292
2,1773747343294
4,1773747343294
1,1773747343296
1,1773747343296
1,1773747343309
1,1773747343310
6,1773747343353
1,1773747343353
2,1773747343354
7,1773747343354
3,1773747343355
1,1773747343356
5,1773747343356
10,1773747343356
1,1773747343357
2,1773747343359
3,1773747343362
2,1773747343362
3,1773747343418
4,1773747343418
4,1773747343418
4,1773747343419
4,1773747343419
3,1773747343419
2,1773747343419
2,1773747343419
3,1773747343419
2,1773747343420
3,1773747343421
2,1773747343421
1,1773747343484
3,1773747343484
2,1773747343484
10,1773747343484
4,1773747343485
1,1773747343485
4,1773747343485
3,1773747343485
1,1773747343485
11,1773747343486
8,1773747343486
1,1773747343552
8,1773747343552
2,1773747343553
2,1773747343553
6,1773747343553
2,1773747343553
1,1773747343553
7,1773747343553
13,1773747343554
1,1773747343554
1,1773747343554
2,1773747343554
2,1773747343554
1,1773747343555
2,1773747343616
1,1773747343617
1,1773747343618
2,1773747343618
2,1773747343618
10,1773747343619
1,1773747343619
2,1773747343619
9,1773747343619
10,1773747343619
1,1773747343620
2,1773747343620
2,1773747343620
1,1773747343620
1,1773747343621
3,1773747343682
2,1773747343683
5,1773747343684
3,1773747343684
7,1773747343684
1,1773747343684
3,1773747343684
3,1773747343684
5,1773747343684
2,1773747343684
3,1773747343684
1,1773747343684
1,1773747343684
4,1773747343685
2,1773747343685
2,1773747343685
1,1773747343686
1,1773747343686
7,1773747343746
2,1773747343747
2,1773747343747
5,1773747343747
1,1773747343748
1,1773747343748
5,1773747343748
8,1773747343748
2,1773747343748
4,1773747343748
3,1773747343748
1,1773747343748
1,1773747343748
1,1773747343750
1,1773747343751
1,1773747343751
3,1773747343751
2,1773747343752
1,1773747343815
8,1773747343815
3,1773747343815
2,1773747343815
1,1773747343815
3,1773747343815
1,1773747343815
1,1773747343815
1,1773747343815
8,1773747343816
1,1773747343816
1,1773747343816
4,1773747343816
1,1773747343817
2,1773747343817
1,1773747343817
1,1773747343817
2,1773747343817
3,1773747343877
2,1773747343878
6,1773747343878
2,1773747343878
1,1773747343878
3,1773747343878
5,1773747343878
5,1773747343879
1,1773747343879
2,1773747343879
3,1773747343879
1,1773747343879
1,1773747343879
3,1773747343879
1,1773747343879
2,1773747343881
1,1773747343881
2,1773747343882
3,1773747343946
2,1773747343946
12,1773747343946
10,1773747343947
2,1773747343947
1,1773747343947
2,1773747343947
1,1773747343947
1,1773747343947
6,1773747343947
3,1773747343948
2,1773747343949
1,1773747343949
1,1773747343949
5,1773747344011
2,1773747344011
2,1773747344011
9,1773747344012
1,1773747344012
1,1773747344012
1,1773747344012
5,1773747344012
9,1773747344012
2,1773747344012
4,1773747344013
3,1773747344015
5,1773747344073
2,1773747344074
5,1773747344074
1,1773747344074
3,1773747344074
1,1773747344074
7,1773747344074
9,1773747344075
4,1773747344075
5,1773747344075
3,1773747344075
1,1773747344075
2,1773747344076
2,1773747344140
1,1773747344140
3,1773747344141
1,1773747344141
3,1773747344141
5,1773747344141
2,1773747344141
8,1773747344142
9,1773747344142
6,1773747344142
1,1773747344142
4,1773747344142
5,1773747344205
3,1773747344205
3,1773747344205
3,1773747344206
3,1773747344206
2,1773747344206
1,1773747344206
9,1773747344206
2,1773747344207
4,1773747344207
2,1773747344207
5,1773747344208
4,1773747344208
9,1773747344271
2,1773747344272
5,1773747344272
3,1773747344272
8,1773747344272
4,1773747344272
4,1773747344272
7,1773747344273
1,1773747344273
1,1773747344273
1,1773747344274
1,1773747344274
1,1773747344275
2,1773747344338
2,1773747344339
3,1773747344340
3,1773747344340
4,1773747344340
3,1773747344340
5,1773747344340
1,1773747344340
7,1773747344340
4,1773747344341
2,1773747344341
2,1773747344341
2,1773747344341
1,1773747344341
4,1773747344403
9,1773747344404
3,1773747344405
10,1773747344405
3,1773747344405
2,1773747344405
2,1773747344405
3,1773747344406
1,1773747344406
1,1773747344407
2,1773747344407
6,1773747344409
2,1773747344410
5,1773747344473
6,1773747344473
2,1773747344473
1,1773747344474
1,1773747344474
6,1773747344474
3,1773747344474
4,1773747344474
1,1773747344474
6,1773747344475
3,1773747344475
3,1773747344476
3,1773747344476
1,1773747344495
4,1773747344541
5,1773747344541
3,1773747344542
2,1773747344542
2,1773747344542
6,1773747344542
1,1773747344542
1,1773747344542
1,1773747344542
2,1773747344542
1,1773747344543
1,1773747344543
3,1773747344543
5,1773747344544
2,1773747344544
1,1773747344544
1,1773747344544
1,1773747344546
2,1773747344607
2,1773747344608
1,1773747344609
3,1773747344609
2,1773747344609
5,1773747344609
2,1773747344609
1,1773747344611
3,1773747344611
4,1773747344611
1,1773747344612
4,1773747344613
3,1773747344613
1,1773747344667
4,1773747344678
3,1773747344681
1,1773747344683
1,1773747344683
1,1773747344690
1,1773747344691
1,1773747344691
1,1773747344691
3,1773747344692
1,1773747344692
3,1773747344692
1,1773747344693
2,1773747344693
1,1773747344695
2,1773747344749
7,1773747344750
1,1773747344751
13,1773747344751
2,1773747344752
3,1773747344752
3,1773747344753
1,1773747344753
